,gbifID,eventDate,country,continent,stateProvince,decimalLatitude,decimalLongitude,species,occurrenceStatus,key,ppt_mean,soil_mean,tmax_mean,tmin_mean,vap_mean,ws_mean
10833,3463705954,2017-12-08 00:00:00,Australia,Australia,New South Wales,-29.631151,151.940698,Litoria Fallax,1,10833,59.566666,30.916666,20.331669,7.600001,1.0774999,3.3366663
10834,3463705959,2018-10-17 00:00:00,Australia,Australia,Queensland,-28.2369,152.143,Litoria Fallax,1,10834,46.683334,10.133333,25.083334,11.260001,1.2818333,2.85
10835,3463706036,2019-11-26 00:00:00,Australia,Australia,New South Wales,-33.3245,151.365,Litoria Fallax,1,10835,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10836,3463706102,2018-12-30 00:00:00,Australia,Australia,New South Wales,-33.3247,151.364,Litoria Fallax,1,10836,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10837,3463706119,2019-11-24 00:00:00,Australia,Australia,New South Wales,-28.4862,153.464,Litoria Fallax,1,10837,120.4,143.6,25.316671,14.986669,1.7005,3.9166667
10838,3463706150,2019-08-02 00:00:00,Australia,Australia,New South Wales,-33.325,151.364,Litoria Fallax,1,10838,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10839,3463706151,2019-09-03 00:00:00,Australia,Australia,New South Wales,-33.3248,151.365,Litoria Fallax,1,10839,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10840,3463706187,2018-10-15 00:00:00,Australia,Australia,New South Wales,-30.2066,152.897,Litoria Fallax,1,10840,120.76667,131.65,22.725002,11.720001,1.3990002,3.6433332
10841,3463706189,2017-11-26 00:00:00,Australia,Australia,New South Wales,-33.06102,151.578418,Litoria Fallax,1,10841,83.433334,68.15,23.81667,13.731668,1.4715002,4.2816668
10842,3463706205,2019-11-13 00:00:00,Australia,Australia,New South Wales,-33.1166,151.47,Litoria Fallax,1,10842,83.333336,65.333336,23.80167,13.353334,1.4583333,3.8816667
10843,3463706215,2019-08-19 00:00:00,Australia,Australia,New South Wales,-28.626326,153.489984,Litoria Fallax,1,10843,120.73333,142.73334,25.161669,15.01,1.6943334,3.9049997
10844,3463706227,2017-11-16 00:00:00,Australia,Australia,New South Wales,-32.981477,151.605978,Litoria Fallax,1,10844,80.8,69.2,23.921669,13.633333,1.4708332,4.1516666
10845,3463706248,2018-10-16 00:00:00,Australia,Australia,New South Wales,-29.6,152.8,Litoria Fallax,1,10845,70.21667,51.55,26.125002,13.511669,1.5161666,2.6733332
10846,3463716385,2019-09-19 00:00:00,Australia,Australia,New South Wales,-33.3249,151.365,Litoria Fallax,1,10846,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10847,3463716412,2018-10-06 00:00:00,Australia,Australia,New South Wales,-30.10085,153.163104,Litoria Fallax,1,10847,101.1,102.01667,24.536669,14.191668,1.5936667,4.215
10848,3463716463,2019-11-16 00:00:00,Australia,Australia,New South Wales,-33.0866,151.421,Litoria Fallax,1,10848,81.21667,61.833332,23.75667,13.061667,1.4333332,3.653333
10849,3463716479,2019-10-06 00:00:00,Australia,Australia,New South Wales,-32.6042,151.615,Litoria Fallax,1,10849,67.316666,63.983334,24.778334,12.623335,1.3874999,2.9766667
10850,3463716493,2017-12-02 00:00:00,Australia,Australia,New South Wales,-30.476076,151.757931,Litoria Fallax,1,10850,52.783333,12.9,21.02667,7.653335,1.0608332,3.2183332
10851,3463716561,2017-11-18 00:00:00,Australia,Australia,New South Wales,-32.2442,152.469,Litoria Fallax,1,10851,85.88333,100.03333,24.480001,13.746669,1.5123334,4.4583335
10852,3463716619,2017-11-25 00:00:00,Australia,Australia,New South Wales,-33.425664,150.789112,Litoria Fallax,1,10852,63.033333,31.166666,24.283333,11.178334,1.2993332,2.8816667
10853,3463716669,2018-10-10 00:00:00,Australia,Australia,New South Wales,-29.5863,152.782,Litoria Fallax,1,10853,70.88333,53.75,26.120003,13.420002,1.5026667,2.573333
10854,3463716718,2018-12-29 00:00:00,Australia,Australia,New South Wales,-33.436535,151.28502,Litoria Fallax,1,10854,90.85,60.95,23.263338,12.500002,1.3996665,3.8100002
10855,3463716846,2017-11-28 00:00:00,Australia,Australia,New South Wales,-30.477696,151.756352,Litoria Fallax,1,10855,52.783333,12.9,21.02667,7.653335,1.0608332,3.2183332
10856,3463716851,2019-11-25 00:00:00,Australia,Australia,New South Wales,-33.3248,151.365,Litoria Fallax,1,10856,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10857,3463716857,2017-12-01 00:00:00,Australia,Australia,New South Wales,-30.475596,151.758722,Litoria Fallax,1,10857,52.783333,12.9,21.02667,7.653335,1.0608332,3.2183332
10858,3463717028,2019-11-11 00:00:00,Australia,Australia,New South Wales,-33.430949,151.38121,Litoria Fallax,1,10858,98.683334,75.51667,23.49,13.346667,1.4451665,3.8116667
10859,3463717042,2019-08-17 00:00:00,Australia,Australia,New South Wales,-32.834101,151.696603,Litoria Fallax,1,10859,76.98333,76.8,24.155003,13.363334,1.4563334,3.635
10860,3463717179,2019-02-05 00:00:00,Australia,Australia,New South Wales,-33.3247,151.365,Litoria Fallax,1,10860,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10861,3463717196,2019-10-29 00:00:00,Australia,Australia,New South Wales,-33.325,151.365,Litoria Fallax,1,10861,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10862,3463717215,2018-08-25 00:00:00,Australia,Australia,New South Wales,-32.991234,151.722588,Litoria Fallax,1,10862,87.15,80.38333,23.598335,14.105001,1.4723334,4.408334
10863,3463717240,2019-10-02 00:00:00,Australia,Australia,New South Wales,-33.4013,151.462,Litoria Fallax,1,10863,98.61667,77.21667,23.591671,13.901668,1.4656669,4.346667
10864,3463717242,2019-10-06 00:00:00,Australia,Australia,New South Wales,-33.020477,151.172052,Litoria Fallax,1,10864,65.416664,41.466667,23.668335,11.375002,1.3133334,2.9233334
10865,3463717275,2019-11-19 00:00:00,Australia,Australia,New South Wales,-28.688633,153.514841,Litoria Fallax,1,10865,121.933334,140.5,24.99667,15.275,1.6968331,3.9299998
10866,3463724339,2019-09-26 00:00:00,Australia,Australia,New South Wales,-32.931661,151.6973,Litoria Fallax,1,10866,85.01667,79.88333,23.793335,13.885,1.4561666,3.7683337
10867,3463724360,2019-10-30 00:00:00,Australia,Australia,New South Wales,-30.008849,151.997745,Litoria Fallax,1,10867,60.316666,30.783333,20.83667,7.938333,1.1036667,3.2066665
10868,3463724461,2019-01-27 00:00:00,Australia,Australia,New South Wales,-33.3251,151.365,Litoria Fallax,1,10868,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10869,3463724484,2018-10-30 00:00:00,Australia,Australia,New South Wales,-33.2396,151.504,Litoria Fallax,1,10869,92.316666,73.28333,23.518333,13.966669,1.4734999,4.2016664
10870,3463724494,2017-11-17 00:00:00,Australia,Australia,New South Wales,-28.700462,153.081797,Litoria Fallax,1,10870,91.083336,125.45,25.110003,13.351668,1.5155,2.88
10871,3463724549,2018-10-18 00:00:00,Australia,Australia,New South Wales,-33.086548,151.420802,Litoria Fallax,1,10871,81.21667,61.833332,23.75667,13.061667,1.4333332,3.653333
10872,3463724595,2019-12-16 00:00:00,Australia,Australia,New South Wales,-33.3246,151.365,Litoria Fallax,1,10872,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10873,3463724599,2019-01-02 00:00:00,Australia,Australia,New South Wales,-33.3251,151.365,Litoria Fallax,1,10873,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10874,3463724607,2019-09-29 00:00:00,Australia,Australia,New South Wales,-32.332989,151.977234,Litoria Fallax,1,10874,81.61667,102.23333,24.196669,12.583334,1.3843334,3.385
10875,3463724705,2018-11-05 00:00:00,Australia,Australia,New South Wales,-33.2233,151.399,Litoria Fallax,1,10875,86.833336,63.883335,23.615004,13.061669,1.4308332,3.4983335
10876,3463724767,2018-12-17 00:00:00,Australia,Australia,New South Wales,-30.166118,153.159778,Litoria Fallax,1,10876,105.9,108.25,24.430004,14.135003,1.5881667,4.31
10877,3463724805,2018-11-30 00:00:00,Australia,Australia,New South Wales,-33.0454,151.395,Litoria Fallax,1,10877,76.816666,57.55,23.605001,12.5233345,1.3966668,3.4633334
10878,3463724914,2019-12-03 00:00:00,Australia,Australia,New South Wales,-33.3251,151.365,Litoria Fallax,1,10878,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10879,3463724989,2018-10-25 00:00:00,Australia,Australia,New South Wales,-28.8414,152.152,Litoria Fallax,1,10879,63.583332,47.05,21.065,8.933335,1.1568334,3.1249998
10880,3463724992,2018-09-15 00:00:00,Australia,Australia,New South Wales,-32.9772,151.676,Litoria Fallax,1,10880,86.28333,78.5,23.718334,14.046666,1.4681666,3.9883335
10881,3463725025,2019-02-16 00:00:00,Australia,Australia,New South Wales,-33.3248,151.365,Litoria Fallax,1,10881,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10882,3463725037,2019-09-13 00:00:00,Australia,Australia,New South Wales,-28.4638,153.235,Litoria Fallax,1,10882,101.95,140.51666,25.51167,13.811667,1.5911669,3.1433334
10883,3463725060,2019-09-17 00:00:00,Australia,Australia,New South Wales,-30.5716,152.996,Litoria Fallax,1,10883,112.78333,112.63333,25.098335,13.633334,1.5850002,4.225
10884,3463725073,2018-11-05 00:00:00,Australia,Australia,New South Wales,-33.2233,151.399,Litoria Fallax,1,10884,86.833336,63.883335,23.615004,13.061669,1.4308332,3.4983335
10885,3463725078,2019-01-06 00:00:00,Australia,Australia,New South Wales,-32.0562,151.913,Litoria Fallax,1,10885,75.26667,73.45,24.618336,12.013334,1.322,2.5883331
10886,3463725098,2018-12-29 00:00:00,Australia,Australia,New South Wales,-33.3244,151.365,Litoria Fallax,1,10886,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10887,3463725133,2019-09-29 00:00:00,Australia,Australia,New South Wales,-33.3244,151.365,Litoria Fallax,1,10887,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10888,3463725187,2019-09-06 00:00:00,Australia,Australia,New South Wales,-32.986,151.593,Litoria Fallax,1,10888,80.8,69.2,23.921669,13.633333,1.4708332,4.1516666
10889,3463725278,2019-10-02 00:00:00,Australia,Australia,New South Wales,-33.3247,151.365,Litoria Fallax,1,10889,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10890,3463731322,2019-11-07 00:00:00,Australia,Australia,New South Wales,-32.703823,151.718338,Litoria Fallax,1,10890,75.583336,81.73333,24.398336,13.068334,1.4350001,3.3750002
10891,3463731372,2018-10-22 00:00:00,Australia,Australia,New South Wales,-32.357698,151.780602,Litoria Fallax,1,10891,78.25,87.566666,24.773336,12.475001,1.3735,3.0400002
10892,3463731411,2019-12-19 00:00:00,Australia,Australia,New South Wales,-33.3251,151.365,Litoria Fallax,1,10892,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10893,3463731455,2018-09-27 00:00:00,Australia,Australia,New South Wales,-33.415262,151.413342,Litoria Fallax,1,10893,97.183334,74.78333,23.286669,13.123335,1.4283334,3.7
10894,3463731463,2018-12-08 00:00:00,Australia,Australia,New South Wales,-33.3249,151.365,Litoria Fallax,1,10894,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10895,3463731474,2018-10-16 00:00:00,Australia,Australia,Queensland,-28.112854,153.387517,Litoria Fallax,1,10895,106.683334,115.45,25.93167,15.091666,1.7115,3.8400002
10896,3463731676,2018-10-09 00:00:00,Australia,Australia,New South Wales,-29.5808,152.56,Litoria Fallax,1,10896,73.65,59.016666,25.613335,12.4400015,1.4258332,2.4299998
10897,3463731682,2019-11-02 00:00:00,Australia,Australia,New South Wales,-32.173,152.343,Litoria Fallax,1,10897,79.98333,88.9,24.635002,13.42167,1.4881666,4.08
10898,3463731711,2019-10-30 00:00:00,Australia,Australia,New South Wales,-30.013628,153.1995,Litoria Fallax,1,10898,93.35,85.25,24.921667,14.580002,1.6415001,4.466667
10899,3463731759,2018-11-20 00:00:00,Australia,Australia,New South Wales,-28.3401,153.565,Litoria Fallax,1,10899,114.65,123.85,25.63167,15.550002,1.7489998,4.5883336
10900,3463731783,2019-10-18 00:00:00,Australia,Australia,New South Wales,-30.3704,152.706,Litoria Fallax,1,10900,123.01667,138.66667,21.858335,10.478334,1.2996669,3.6016665
10901,3463731832,2019-09-21 00:00:00,Australia,Australia,New South Wales,-32.814148,151.46033,Litoria Fallax,1,10901,57.933334,41.0,24.571669,12.6466675,1.4016666,3.1233335
10902,3463731873,2019-12-26 00:00:00,Australia,Australia,New South Wales,-33.3978,151.378,Litoria Fallax,1,10902,97.183334,74.78333,23.286669,13.123335,1.4283334,3.7
10903,3463731890,2018-09-06 00:00:00,Australia,Australia,New South Wales,-30.166069,153.158325,Litoria Fallax,1,10903,105.9,108.25,24.430004,14.135003,1.5881667,4.31
10904,3463602344,2017-12-01 00:00:00,Australia,Australia,New South Wales,-33.473567,151.420088,Litoria Fallax,1,10904,101.48333,77.416664,23.51167,13.726668,1.4576668,4.328333
10905,3463602347,2019-10-20 00:00:00,Australia,Australia,New South Wales,-33.3247,151.365,Litoria Fallax,1,10905,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10906,3463602376,2019-12-27 00:00:00,Australia,Australia,New South Wales,-33.3245,151.365,Litoria Fallax,1,10906,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10907,3463602412,2019-12-06 00:00:00,Australia,Australia,New South Wales,-33.3249,151.365,Litoria Fallax,1,10907,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10908,3463602436,2018-11-16 00:00:00,Australia,Australia,New South Wales,-33.086823,151.420795,Litoria Fallax,1,10908,81.21667,61.833332,23.75667,13.061667,1.4333332,3.653333
10909,3463602499,2019-11-10 00:00:00,Australia,Australia,Queensland,-28.112502,153.387728,Litoria Fallax,1,10909,106.683334,115.45,25.93167,15.091666,1.7115,3.8400002
10910,3463602661,2019-10-07 00:00:00,Australia,Australia,New South Wales,-33.3249,151.365,Litoria Fallax,1,10910,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10911,3463602679,2017-11-22 00:00:00,Australia,Australia,New South Wales,-28.485167,153.381401,Litoria Fallax,1,10911,123.15,162.11667,24.780005,14.298335,1.6276667,3.5299997
10912,3463602715,2018-12-02 00:00:00,Australia,Australia,New South Wales,-33.3249,151.364,Litoria Fallax,1,10912,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10913,3463602823,2017-12-08 00:00:00,Australia,Australia,New South Wales,-29.63342,151.943475,Litoria Fallax,1,10913,59.566666,30.916666,20.331669,7.600001,1.0774999,3.3366663
10914,3463602834,2018-09-08 00:00:00,Australia,Australia,New South Wales,-28.7275,153.17,Litoria Fallax,1,10914,86.2,106.333336,26.025002,14.040002,1.598,2.9566672
10915,3463602898,2019-01-14 00:00:00,Australia,Australia,New South Wales,-29.2296,152.016,Litoria Fallax,1,10915,52.9,20.466667,22.315,9.193334,1.1888334,3.1266665
10916,3463602939,2018-10-27 00:00:00,Australia,Australia,New South Wales,-28.2727,153.405,Litoria Fallax,1,10916,117.666664,136.71666,25.708336,14.695003,1.6804999,3.5849998
10917,3463603033,2018-11-11 00:00:00,Australia,Australia,New South Wales,-33.2767,151.548,Litoria Fallax,1,10917,93.63333,76.55,23.346668,14.248335,1.4803334,4.506666
10918,3463603058,2019-10-01 00:00:00,Australia,Australia,New South Wales,-28.272611,153.405564,Litoria Fallax,1,10918,117.666664,136.71666,25.708336,14.695003,1.6804999,3.5849998
10919,3463603084,2019-01-25 00:00:00,Australia,Australia,New South Wales,-29.1331,151.998,Litoria Fallax,1,10919,55.8,27.55,21.243336,8.516668,1.1321667,3.265
10920,3463603092,2018-11-11 00:00:00,Australia,Australia,New South Wales,-33.4115,151.395,Litoria Fallax,1,10920,97.183334,74.78333,23.286669,13.123335,1.4283334,3.7
10921,3463603233,2019-09-16 00:00:00,Australia,Australia,New South Wales,-33.325,151.365,Litoria Fallax,1,10921,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10922,3463603290,2019-09-26 00:00:00,Australia,Australia,New South Wales,-33.3249,151.365,Litoria Fallax,1,10922,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10923,3463603296,2019-11-07 00:00:00,Australia,Australia,New South Wales,-32.8412,151.707,Litoria Fallax,1,10923,78.25,76.55,23.971668,13.478334,1.4663332,3.885
10924,3463614413,2019-12-11 00:00:00,Australia,Australia,New South Wales,-29.725515,151.787867,Litoria Fallax,1,10924,59.483334,24.283333,20.980001,7.621668,1.0731667,3.3283331
10925,3463614467,2018-01-06 00:00:00,Australia,Australia,New South Wales,-30.321221,152.895144,Litoria Fallax,1,10925,131.21666,139.75,22.573334,11.703335,1.4014999,4.085
10926,3463614577,2019-10-04 00:00:00,Australia,Australia,New South Wales,-30.3038,153.101,Litoria Fallax,1,10926,112.2,114.066666,24.801666,14.346668,1.6196666,4.2183337
10927,3463614677,2019-10-24 00:00:00,Australia,Australia,New South Wales,-33.332877,151.241334,Litoria Fallax,1,10927,84.63333,54.933334,22.778334,11.783335,1.3336666,3.4383333
10928,3463614761,2019-11-09 00:00:00,Australia,Australia,New South Wales,-31.828787,151.895735,Litoria Fallax,1,10928,71.21667,53.066666,24.758337,11.681668,1.2973332,2.5900002
10929,3463614782,2019-11-13 00:00:00,Australia,Australia,New South Wales,-33.3252,151.365,Litoria Fallax,1,10929,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10930,3463614785,2019-12-05 00:00:00,Australia,Australia,New South Wales,-30.1107,153.205,Litoria Fallax,1,10930,98.11667,93.96667,24.830004,14.586667,1.6350001,4.5016665
10931,3463614820,2019-10-30 00:00:00,Australia,Australia,New South Wales,-29.967331,152.020191,Litoria Fallax,1,10931,61.116665,33.3,20.856668,8.041668,1.1111666,3.1850002
10932,3463614826,2019-01-06 00:00:00,Australia,Australia,New South Wales,-33.3247,151.365,Litoria Fallax,1,10932,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10933,3463614853,2018-09-25 00:00:00,Australia,Australia,New South Wales,-28.2728,153.405,Litoria Fallax,1,10933,117.666664,136.71666,25.708336,14.695003,1.6804999,3.5849998
10934,3463614880,2019-11-06 00:00:00,Australia,Australia,New South Wales,-33.3249,151.365,Litoria Fallax,1,10934,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10935,3463614912,2018-12-09 00:00:00,Australia,Australia,New South Wales,-33.325,151.365,Litoria Fallax,1,10935,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10936,3463615085,2019-12-23 00:00:00,Australia,Australia,New South Wales,-33.3244,151.365,Litoria Fallax,1,10936,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10937,3463615138,2019-12-04 00:00:00,Australia,Australia,New South Wales,-33.3249,151.365,Litoria Fallax,1,10937,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10938,3463615142,2019-11-09 00:00:00,Australia,Australia,New South Wales,-33.086863,151.420753,Litoria Fallax,1,10938,81.21667,61.833332,23.75667,13.061667,1.4333332,3.653333
10939,3463615225,2018-12-29 00:00:00,Australia,Australia,New South Wales,-30.100969,153.161885,Litoria Fallax,1,10939,101.1,102.01667,24.536669,14.191668,1.5936667,4.215
10940,3463615294,2019-09-30 00:00:00,Australia,Australia,New South Wales,-30.349548,153.064101,Litoria Fallax,1,10940,115.51667,115.95,24.981667,14.130001,1.6065,4.151667
10941,3463625348,2018-10-15 00:00:00,Australia,Australia,New South Wales,-30.0525,152.978,Litoria Fallax,1,10941,91.9,89.3,24.970001,13.556666,1.5425,3.4566667
10942,3463625530,2018-11-07 00:00:00,Australia,Australia,New South Wales,-33.24619,151.454044,Litoria Fallax,1,10942,89.86667,68.76667,23.518333,13.32167,1.4428334,3.5633337
10943,3463625690,2019-12-28 00:00:00,Australia,Australia,New South Wales,-33.3975,151.377,Litoria Fallax,1,10943,97.183334,74.78333,23.286669,13.123335,1.4283334,3.7
10944,3463625703,2019-10-01 00:00:00,Australia,Australia,New South Wales,-28.3862,153.44,Litoria Fallax,1,10944,120.23333,143.33333,25.551666,14.831669,1.6811665,3.6599998
10945,3463625708,2018-12-31 00:00:00,Australia,Australia,New South Wales,-33.3245,151.365,Litoria Fallax,1,10945,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10946,3463625709,2019-12-18 00:00:00,Australia,Australia,New South Wales,-33.3249,151.365,Litoria Fallax,1,10946,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10947,3463625718,2018-11-12 00:00:00,Australia,Australia,New South Wales,-30.3767,152.52,Litoria Fallax,1,10947,97.13333,127.13333,19.988335,8.7733345,1.1753334,3.6250002
10948,3463625785,2017-11-19 00:00:00,Australia,Australia,New South Wales,-30.327736,153.051868,Litoria Fallax,1,10948,116.11667,117.51667,24.755003,13.978335,1.5875001,4.106667
10949,3463625800,2019-11-28 00:00:00,Australia,Australia,New South Wales,-33.3249,151.365,Litoria Fallax,1,10949,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10950,3463625917,2018-12-31 00:00:00,Australia,Australia,New South Wales,-28.5401,153.35,Litoria Fallax,1,10950,126.01667,176.35,23.493336,13.545001,1.5406666,3.71
10951,3463625929,2017-11-29 00:00:00,Australia,Australia,New South Wales,-30.6339,151.49,Litoria Fallax,1,10951,52.15,11.3,21.155005,7.225002,1.0288333,3.2266667
10952,3463626028,2019-11-07 00:00:00,Australia,Australia,New South Wales,-33.3248,151.365,Litoria Fallax,1,10952,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10953,3463626063,2017-12-19 00:00:00,Australia,Australia,New South Wales,-28.75116,153.392607,Litoria Fallax,1,10953,105.65,126.933334,25.500002,14.8966675,1.6681669,3.44
10954,3463626069,2017-11-14 00:00:00,Australia,Australia,New South Wales,-33.1653,151.568,Litoria Fallax,1,10954,89.01667,72.5,23.596668,14.013333,1.4788331,4.3733335
10955,3463626079,2019-02-13 00:00:00,Australia,Australia,New South Wales,-33.3249,151.365,Litoria Fallax,1,10955,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10956,3463626160,2019-09-22 00:00:00,Australia,Australia,New South Wales,-30.2592,153.046,Litoria Fallax,1,10956,116.15,118.63333,24.480001,13.786668,1.5636666,4.11
10957,3463626195,2018-01-03 00:00:00,Australia,Australia,New South Wales,-32.0357,151.965,Litoria Fallax,1,10957,71.95,63.133335,24.840004,12.273335,1.3478333,2.7400005
10958,3463626284,2019-10-01 00:00:00,Australia,Australia,New South Wales,-33.3248,151.365,Litoria Fallax,1,10958,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10959,3463626286,2018-12-25 00:00:00,Australia,Australia,Queensland,-28.05427,153.11245,Litoria Fallax,1,10959,83.3,72.083336,25.42,13.545001,1.5426666,3.0
10960,3463634335,2019-11-08 00:00:00,Australia,Australia,New South Wales,-33.3247,151.365,Litoria Fallax,1,10960,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10961,3463634385,2018-12-03 00:00:00,Australia,Australia,New South Wales,-33.436349,151.285064,Litoria Fallax,1,10961,90.85,60.95,23.263338,12.500002,1.3996665,3.8100002
10962,3463634542,2019-10-19 00:00:00,Australia,Australia,New South Wales,-28.545621,153.113825,Litoria Fallax,1,10962,94.36667,139.45,25.291668,13.360002,1.5241666,2.9216669
10963,3463634592,2019-09-03 00:00:00,Australia,Australia,New South Wales,-33.0917,151.465,Litoria Fallax,1,10963,83.333336,65.333336,23.80167,13.353334,1.4583333,3.8816667
10964,3463634673,2018-11-10 00:00:00,Australia,Australia,New South Wales,-32.73642,151.318322,Litoria Fallax,1,10964,53.066666,28.983334,25.138332,11.993335,1.3466666,2.9283333
10965,3463634716,2017-12-09 00:00:00,Australia,Australia,New South Wales,-32.724704,151.351642,Litoria Fallax,1,10965,54.75,32.3,24.991669,12.056669,1.3533332,2.9566662
10966,3463634734,2019-10-17 00:00:00,Australia,Australia,New South Wales,-33.3249,151.365,Litoria Fallax,1,10966,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10967,3463634840,2017-11-30 00:00:00,Australia,Australia,New South Wales,-29.4216,153.322,Litoria Fallax,1,10967,93.6,93.21667,24.895,15.386669,1.6873332,4.17
10968,3463634861,2017-12-24 00:00:00,Australia,Australia,New South Wales,-33.4108,151.367,Litoria Fallax,1,10968,93.65,68.03333,23.593334,13.028335,1.4348334,3.6166666
10969,3463634897,2019-05-03 00:00:00,Australia,Australia,New South Wales,-32.7601,151.633,Litoria Fallax,1,10969,72.53333,72.01667,24.315002,13.101667,1.4308335,3.34
10970,3463635042,2019-01-03 00:00:00,Australia,Australia,New South Wales,-33.3247,151.364,Litoria Fallax,1,10970,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10971,3463635130,2019-09-08 00:00:00,Australia,Australia,New South Wales,-33.325,151.365,Litoria Fallax,1,10971,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10972,3463635185,2019-10-19 00:00:00,Australia,Australia,Queensland,-28.216,153.385,Litoria Fallax,1,10972,125.916664,154.31667,24.965,14.398334,1.6458333,3.686667
10973,3463635206,2019-09-26 00:00:00,Australia,Australia,New South Wales,-30.600633,152.82564,Litoria Fallax,1,10973,102.3,108.65,25.388338,13.003333,1.5305,3.5033336
10974,3463635241,2018-11-17 00:00:00,Australia,Australia,New South Wales,-32.988514,151.661725,Litoria Fallax,1,10974,84.13333,73.65,23.895,13.938335,1.4729999,4.123334
10975,3463643315,2018-11-16 00:00:00,Australia,Australia,New South Wales,-32.321,152.482,Litoria Fallax,1,10975,90.13333,107.3,24.133331,13.716668,1.4966667,4.286667
10976,3463643372,2019-09-19 00:00:00,Australia,Australia,New South Wales,-33.325,151.365,Litoria Fallax,1,10976,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10977,3463643576,2019-11-11 00:00:00,Australia,Australia,New South Wales,-33.086844,151.420848,Litoria Fallax,1,10977,81.21667,61.833332,23.75667,13.061667,1.4333332,3.653333
10978,3463643596,2018-09-11 00:00:00,Australia,Australia,New South Wales,-28.6857,153.179,Litoria Fallax,1,10978,89.03333,112.5,25.930002,13.961668,1.589,3.008333
10979,3463643764,2018-11-19 00:00:00,Australia,Australia,New South Wales,-33.39763,151.377987,Litoria Fallax,1,10979,97.183334,74.78333,23.286669,13.123335,1.4283334,3.7
10980,3463643823,2018-10-27 00:00:00,Australia,Australia,New South Wales,-32.342,152.448,Litoria Fallax,1,10980,89.3,107.65,24.083334,13.665002,1.4896666,4.11
10981,3463643845,2019-09-28 00:00:00,Australia,Australia,New South Wales,-33.3249,151.365,Litoria Fallax,1,10981,90.416664,64.933334,23.260004,12.676668,1.4001664,3.5933335
10982,3463643963,2019-10-02 00:00:00,Australia,Australia,New South Wales,-32.986,151.593,Litoria Fallax,1,10982,80.8,69.2,23.921669,13.633333,1.4708332,4.1516666
10983,3463644097,2019-09-29 00:00:00,Australia,Australia,New South Wales,-33.372072,151.358341,Litoria Fallax,1,10983,91.833336,66.666664,23.400002,12.806668,1.4163334,3.5500002
10984,3463644112,2019-09-12 00:00:00,Australia,Australia,Queensland,-28.054532,153.11252,Litoria Fallax,1,10984,83.3,72.083336,25.42,13.545001,1.5426666,3.0
10985,3463644120,2019-11-09 00:00:00,Australia,Australia,New South Wales,-32.704352,151.694481,Litoria Fallax,1,10985,73.25,76.85,24.445002,12.971668,1.4251668,3.3333333
10986,3463644124,2018-10-25 00:00:00,Australia,Australia,New South Wales,-32.824052,151.367055,Litoria Fallax,1,10986,55.483334,32.916668,24.796667,12.143335,1.3618333,2.9033334
