,gbifID,eventDate,country,continent,stateProvince,decimalLatitude,decimalLongitude,species,occurrenceStatus,key,ppt_mean,srad_mean,tmax_mean,tmin_mean,vap_mean,ws_mean
1183,3108858552,2018-09-07 00:00:00,Australia,Australia,New South Wales,-34.033982,151.045984,Crinia Signifera,0,1183,82.25,193.73334,23.255007,13.043336,1.4038333,4.121667
1184,3108845735,2019-04-26 00:00:00,Australia,Australia,New South Wales,-33.72666,150.968481,Crinia Signifera,0,1184,72.96667,196.1,23.913334,12.463334,1.3544999,3.5400004
1185,3108899531,2018-03-22 00:00:00,Australia,Australia,New South Wales,-34.0824,151.125,Crinia Signifera,0,1185,87.63333,194.41667,23.163332,13.311669,1.4179999,4.246667
1186,3463693056,2018-12-21 00:00:00,Australia,Australia,New South Wales,-33.6536,151.113,Crinia Signifera,0,1186,85.53333,195.78334,23.178335,12.29,1.3828332,3.8266668
1187,3108950481,2018-10-15 00:00:00,Australia,Australia,New South Wales,-33.614546,151.039285,Crinia Signifera,0,1187,79.03333,196.61667,23.305002,11.830001,1.3523333,3.7283335
1188,2421621555,2018-03-01 00:00:00,Australia,Australia,New South Wales,-33.837719,151.060156,Crinia Signifera,0,1188,73.933334,192.83333,23.933336,13.291668,1.412,4.3
1189,3463521969,2019-03-19 00:00:00,Australia,Australia,New South Wales,-34.085388,151.019472,Crinia Signifera,0,1189,89.333336,194.26666,22.575003,12.313334,1.3585,3.9916666
1190,3108902053,2018-12-19 00:00:00,Australia,Australia,New South Wales,-33.614559,151.0403,Crinia Signifera,0,1190,79.03333,196.61667,23.305002,11.830001,1.3523333,3.7283335
1191,2805778429,2016-12-12 00:00:00,Australia,Australia,New South Wales,-33.40664,150.212588,Crinia Signifera,0,1191,76.71667,196.9,17.608335,6.8300014,0.98800004,3.2999997
1192,3108934074,2018-10-27 00:00:00,Australia,Australia,New South Wales,-33.717411,150.99349,Crinia Signifera,0,1192,72.96667,196.1,23.913334,12.463334,1.3544999,3.5400004
1193,3463522571,2019-12-01 00:00:00,Australia,Australia,New South Wales,-33.7218,150.464,Crinia Signifera,0,1193,85.46667,196.98334,21.189999,9.005002,1.135,2.815
1194,3108848074,2018-09-13 00:00:00,Australia,Australia,New South Wales,-33.7586,151.141,Crinia Signifera,0,1194,90.416664,194.5,23.373333,13.133334,1.4008334,3.7633333
1195,2813773327,2019-10-16 00:00:00,Australia,Australia,New South Wales,-34.189337,150.54509,Crinia Signifera,0,1195,66.7,195.88333,22.850002,10.073335,1.2173332,2.9800003
1196,3108952626,2017-11-15 00:00:00,Australia,Australia,New South Wales,-34.23926,150.915261,Crinia Signifera,0,1196,106.183334,193.45,21.686668,11.116668,1.294,4.1166673
1197,1452520994,2015-09-06 00:00:00,Australia,Australia,New South Wales,-34.001306,150.914267,Crinia Signifera,0,1197,69.55,195.71666,23.61667,12.103333,1.3536665,3.641667
1198,3463710035,2018-12-01 00:00:00,Australia,Australia,New South Wales,-33.835996,151.061092,Crinia Signifera,0,1198,73.933334,192.83333,23.933336,13.291668,1.412,4.3
1199,3463558564,2017-11-12 00:00:00,Australia,Australia,New South Wales,-33.8221,151.074,Crinia Signifera,0,1199,74.916664,194.35,23.923338,13.185001,1.41,4.0816665
1200,3108888429,2019-09-19 00:00:00,Australia,Australia,New South Wales,-34.0381,150.77,Crinia Signifera,0,1200,66.0,196.91667,24.06667,11.606668,1.3099998,3.3483331
1201,3108847768,2018-11-03 00:00:00,Australia,Australia,New South Wales,-33.778656,151.028623,Crinia Signifera,0,1201,75.75,195.38333,23.786665,12.696669,1.3758334,3.7816668
1202,3108934333,2019-09-22 00:00:00,Australia,Australia,New South Wales,-33.69993,151.043803,Crinia Signifera,0,1202,85.166664,195.68333,23.14667,12.186667,1.3526666,3.6516669
1203,3108923870,2017-11-21 00:00:00,Australia,Australia,New South Wales,-34.056304,150.770365,Crinia Signifera,0,1203,67.96667,196.58333,24.065002,11.708335,1.3071666,3.3049998
1204,3108904956,2019-01-07 00:00:00,Australia,Australia,New South Wales,-34.085898,151.019683,Crinia Signifera,0,1204,89.333336,194.26666,22.575003,12.313334,1.3585,3.9916666
1205,3463725648,2018-02-28 00:00:00,Australia,Australia,New South Wales,-33.738237,151.115097,Crinia Signifera,0,1205,90.183334,194.8,23.190002,12.575001,1.3641666,3.6533332
1206,3108890324,2018-07-05 00:00:00,Australia,Australia,New South Wales,-33.707046,150.37871,Crinia Signifera,0,1206,89.11667,196.68333,19.88167,8.3600025,1.0816666,2.9099998
1207,2806014653,2019-03-21 00:00:00,Australia,Australia,New South Wales,-33.37362,150.187198,Crinia Signifera,0,1207,73.9,196.93333,17.531668,6.5650015,0.9763333,3.3450005
1208,3108933495,2018-10-17 00:00:00,Australia,Australia,New South Wales,-33.698808,150.36546,Crinia Signifera,0,1208,93.333336,196.43333,19.001669,8.096667,1.0468333,3.03
1209,1916079030,2016-11-15 00:00:00,Australia,Australia,New South Wales,-33.835933,151.062409,Crinia Signifera,0,1209,73.933334,192.83333,23.933336,13.291668,1.412,4.3
1210,3463554140,2018-06-19 00:00:00,Australia,Australia,New South Wales,-33.9182,150.945,Crinia Signifera,0,1210,65.25,194.18333,24.125004,12.685001,1.3806666,3.876667
1211,3014078389,2019-09-21 20:03:00,Australia,Australia,New South Wales,-33.977265,151.002477,Crinia Signifera,0,1211,73.75,194.5,23.596668,12.946669,1.4041666,4.0950003
1212,3463686252,2018-12-11 00:00:00,Australia,Australia,New South Wales,-34.239004,150.918231,Crinia Signifera,0,1212,107.95,193.33333,21.861671,11.503335,1.3171667,4.2433333
1213,3463461995,2018-07-28 00:00:00,Australia,Australia,New South Wales,-34.074803,151.043597,Crinia Signifera,0,1213,85.53333,194.25,22.93667,12.831668,1.3968333,4.11
1214,2805808249,2018-09-11 00:00:00,Australia,Australia,New South Wales,-33.344013,150.17727,Crinia Signifera,0,1214,73.9,196.93333,17.531668,6.5650015,0.9763333,3.3450005
1215,3463664912,2018-06-06 00:00:00,Australia,Australia,New South Wales,-33.6665,150.918,Crinia Signifera,0,1215,67.3,197.48334,24.123333,12.246668,1.3503333,3.4116669
1216,3463720674,2019-10-10 00:00:00,Australia,Australia,New South Wales,-33.7057,150.366,Crinia Signifera,0,1216,93.333336,196.43333,19.001669,8.096667,1.0468333,3.03
1217,2421259724,2018-12-04 00:00:00,Australia,Australia,New South Wales,-34.170586,150.573669,Crinia Signifera,0,1217,66.7,195.88333,22.850002,10.073335,1.2173332,2.9800003
1218,3108928606,2019-06-17 00:00:00,Australia,Australia,New South Wales,-33.7052,150.562,Crinia Signifera,0,1218,78.96667,197.43333,22.72167,9.871669,1.1981667,2.728333
1219,3108901982,2018-06-23 00:00:00,Australia,Australia,New South Wales,-33.6186,151.015,Crinia Signifera,0,1219,79.03333,196.61667,23.305002,11.830001,1.3523333,3.7283335
1220,3463562473,2018-10-15 00:00:00,Australia,Australia,New South Wales,-33.69984,151.043186,Crinia Signifera,0,1220,85.166664,195.68333,23.14667,12.186667,1.3526666,3.6516669
1221,3463494139,2018-07-13 00:00:00,Australia,Australia,New South Wales,-33.944601,150.648709,Crinia Signifera,0,1221,60.233334,198.0,24.306665,11.036667,1.2928333,2.938333
1222,2806437723,2016-10-06 00:00:00,Australia,Australia,New South Wales,-33.388695,150.264619,Crinia Signifera,0,1222,77.38333,197.1,18.258335,7.2466683,1.0101666,3.1166666
1223,1452520995,2015-09-16 00:00:00,Australia,Australia,New South Wales,-33.987971,150.91109,Crinia Signifera,0,1223,65.7,195.83333,24.045,12.411668,1.3659999,3.6133335
1224,3463519677,2018-06-21 00:00:00,Australia,Australia,New South Wales,-33.706819,151.084136,Crinia Signifera,0,1224,89.73333,195.06667,22.998333,12.290002,1.3635,3.69
1225,1452535490,2015-12-11 00:00:00,Australia,Australia,New South Wales,-33.839939,151.065573,Crinia Signifera,0,1225,73.933334,192.83333,23.933336,13.291668,1.412,4.3
1226,3108907098,2018-11-02 00:00:00,Australia,Australia,New South Wales,-33.69114,150.371159,Crinia Signifera,0,1226,93.333336,196.43333,19.001669,8.096667,1.0468333,3.03
1227,3108945384,2019-09-01 00:00:00,Australia,Australia,New South Wales,-34.2254,150.596,Crinia Signifera,0,1227,69.316666,195.78334,23.015005,10.395003,1.2406666,3.1166666
1228,3463479333,2019-04-10 00:00:00,Australia,Australia,New South Wales,-33.524109,150.624188,Crinia Signifera,0,1228,86.86667,197.4,22.225004,9.755001,1.1789998,2.8216665
1229,3108920359,2018-10-08 00:00:00,Australia,Australia,New South Wales,-33.6187,151.015,Crinia Signifera,0,1229,79.03333,196.61667,23.305002,11.830001,1.3523333,3.7283335
1230,3108931481,2019-10-16 00:00:00,Australia,Australia,New South Wales,-33.7144,151.08289,Crinia Signifera,0,1230,90.183334,194.8,23.190002,12.575001,1.3641666,3.6533332
1231,1935415308,2018-03-27 00:00:00,Australia,Australia,New South Wales,-33.378932,150.198052,Crinia Signifera,0,1231,76.01667,196.6,17.160002,6.461668,0.969,3.4450002
1232,3108885846,2019-01-13 00:00:00,Australia,Australia,New South Wales,-33.479,150.238,Crinia Signifera,0,1232,79.51667,196.68333,17.53167,7.005002,0.9858334,3.4483337
1233,1452268689,2015-06-10 00:00:00,Australia,Australia,New South Wales,-34.075421,150.727125,Crinia Signifera,0,1233,64.916664,197.05,24.213335,11.498334,1.3033334,3.195
1234,2421004926,2018-04-02 00:00:00,Australia,Australia,New South Wales,-33.786971,151.113011,Crinia Signifera,0,1234,84.05,194.86667,23.581669,13.054999,1.3946667,3.7983332
1235,3108931100,2018-06-19 00:00:00,Australia,Australia,New South Wales,-33.9179,150.944,Crinia Signifera,0,1235,65.25,194.18333,24.125004,12.685001,1.3806666,3.876667
1236,3108927582,2018-12-06 00:00:00,Australia,Australia,New South Wales,-33.746325,150.465124,Crinia Signifera,0,1236,85.46667,196.98334,21.189999,9.005002,1.135,2.815
1237,3108871478,2019-10-06 00:00:00,Australia,Australia,New South Wales,-33.719549,150.336572,Crinia Signifera,0,1237,84.833336,197.11667,20.115,8.536668,1.0869999,2.9600003
1238,3463640336,2018-11-18 00:00:00,Australia,Australia,New South Wales,-33.7043,151.145,Crinia Signifera,0,1238,93.066666,195.23334,23.015003,12.510004,1.3808333,3.7116666
1239,3108945510,2019-04-01 00:00:00,Australia,Australia,New South Wales,-34.086475,151.07305,Crinia Signifera,0,1239,90.183334,194.4,22.688335,12.701666,1.3868333,4.141667
1240,3463691361,2019-07-31 00:00:00,Australia,Australia,New South Wales,-33.744105,150.864978,Crinia Signifera,0,1240,62.333332,197.98334,24.523338,12.158334,1.3411666,3.2150002
1241,2806067640,2016-09-06 00:00:00,Australia,Australia,New South Wales,-33.329174,150.168577,Crinia Signifera,0,1241,70.55,197.68333,18.095001,6.8866677,0.98950005,3.3166666
1242,3108923959,2019-01-15 00:00:00,Australia,Australia,New South Wales,-33.727325,150.30068,Crinia Signifera,0,1242,84.51667,196.98334,19.863335,8.346668,1.0724999,2.9866667
1243,1452096853,2015-02-06 00:00:00,Australia,Australia,New South Wales,-33.835933,151.062409,Crinia Signifera,0,1243,73.933334,192.83333,23.933336,13.291668,1.412,4.3
1244,3108906519,2019-06-18 00:00:00,Australia,Australia,New South Wales,-33.963165,150.957774,Crinia Signifera,0,1244,67.53333,195.38333,23.798336,12.465001,1.3771667,3.72
1245,3463508078,2018-08-29 00:00:00,Australia,Australia,New South Wales,-33.4723,150.172,Crinia Signifera,0,1245,73.35,197.01666,17.96667,7.0816693,0.9916667,3.368333
1246,1452228158,2015-12-03 00:00:00,Australia,Australia,New South Wales,-33.448701,150.22076,Crinia Signifera,0,1246,77.75,196.96666,17.603334,6.9116683,0.9878333,3.3299997
1247,3463562305,2018-06-09 00:00:00,Australia,Australia,New South Wales,-33.937,151.118,Crinia Signifera,0,1247,81.88333,192.51666,23.555,13.488334,1.4085,4.128333
1248,3108917145,2018-10-08 00:00:00,Australia,Australia,New South Wales,-33.6187,151.015,Crinia Signifera,0,1248,79.03333,196.61667,23.305002,11.830001,1.3523333,3.7283335
1249,3108947084,2019-01-11 00:00:00,Australia,Australia,New South Wales,-34.1394,150.994,Crinia Signifera,0,1249,94.05,194.18333,22.391668,11.975001,1.3411667,4.0350003
1250,3463558925,2019-08-27 00:00:00,Australia,Australia,New South Wales,-33.840481,151.069682,Crinia Signifera,0,1250,73.933334,192.83333,23.933336,13.291668,1.412,4.3
1251,3108926742,2018-11-18 00:00:00,Australia,Australia,New South Wales,-33.473,150.173,Crinia Signifera,0,1251,73.35,197.01666,17.96667,7.0816693,0.9916667,3.368333
1252,3108894148,2017-11-12 00:00:00,Australia,Australia,New South Wales,-33.700901,150.483451,Crinia Signifera,0,1252,85.183334,197.13333,21.455,9.113336,1.140833,2.7466664
1253,3463546262,2018-07-30 00:00:00,Australia,Australia,New South Wales,-33.506919,150.371381,Crinia Signifera,0,1253,87.083336,197.26666,18.921667,7.8966684,1.0455,3.04
1254,1452344412,2015-09-28 00:00:00,Australia,Australia,New South Wales,-34.073432,150.756731,Crinia Signifera,0,1254,67.96667,196.58333,24.065002,11.708335,1.3071666,3.3049998
1255,3108935748,2018-03-23 00:00:00,Australia,Australia,New South Wales,-33.931364,150.633322,Crinia Signifera,0,1255,60.233334,198.0,24.306665,11.036667,1.2928333,2.938333
1256,3108947100,2019-04-08 00:00:00,Australia,Australia,New South Wales,-33.7682,151.124,Crinia Signifera,0,1256,84.05,194.86667,23.581669,13.054999,1.3946667,3.7983332
1257,3463550121,2018-12-01 00:00:00,Australia,Australia,New South Wales,-33.4733,150.173,Crinia Signifera,0,1257,73.35,197.01666,17.96667,7.0816693,0.9916667,3.368333
1258,1916140875,2017-11-22 00:00:00,Australia,Australia,New South Wales,-33.411436,150.206146,Crinia Signifera,0,1258,76.01667,196.6,17.160002,6.461668,0.969,3.4450002
1259,2806235719,2018-10-10 00:00:00,Australia,Australia,New South Wales,-33.379674,150.210172,Crinia Signifera,0,1259,76.71667,196.9,17.608335,6.8300014,0.98800004,3.2999997
1260,3108942370,2019-07-28 00:00:00,Australia,Australia,New South Wales,-33.7568,151.02,Crinia Signifera,0,1260,75.75,195.38333,23.786665,12.696669,1.3758334,3.7816668
1261,1633771779,2016-10-02 00:15:00,Australia,Australia,New South Wales,-34.132512,150.600451,Crinia Signifera,0,1261,67.46667,196.33333,23.373333,10.405002,1.2448332,3.0483332
1262,3108914403,2019-04-03 00:00:00,Australia,Australia,New South Wales,-33.5164,150.873,Crinia Signifera,0,1262,62.233334,199.18333,24.491669,11.685002,1.3414999,3.1066666
1263,2813711329,2019-10-21 00:00:00,Australia,Australia,New South Wales,-34.183416,150.560268,Crinia Signifera,0,1263,66.7,195.88333,22.850002,10.073335,1.2173332,2.9800003
1264,1452321261,2015-10-14 00:00:00,Australia,Australia,New South Wales,-34.229013,150.881867,Crinia Signifera,0,1264,106.183334,193.45,21.686668,11.116668,1.294,4.1166673
1265,1915577615,2017-02-08 00:00:00,Australia,Australia,New South Wales,-33.83964,151.067747,Crinia Signifera,0,1265,73.933334,192.83333,23.933336,13.291668,1.412,4.3
1266,3108919878,2017-11-19 00:00:00,Australia,Australia,New South Wales,-33.5505,150.242,Crinia Signifera,0,1266,76.73333,197.58333,18.989998,7.813334,1.0291667,3.3133337
1267,3108872543,2018-07-08 00:00:00,Australia,Australia,New South Wales,-34.066888,150.769951,Crinia Signifera,0,1267,67.96667,196.58333,24.065002,11.708335,1.3071666,3.3049998
1268,3463520707,2018-07-10 00:00:00,Australia,Australia,New South Wales,-33.821602,150.881524,Crinia Signifera,0,1268,65.6,196.76666,24.11167,12.295,1.3463333,3.4866667
1269,1916218036,2017-11-14 00:00:00,Australia,Australia,New South Wales,-33.447549,150.299122,Crinia Signifera,0,1269,80.4,197.36667,18.770002,7.6516676,1.0311667,3.0516667
1270,3463483390,2018-02-03 00:00:00,Australia,Australia,New South Wales,-34.023794,151.053408,Crinia Signifera,0,1270,82.25,193.73334,23.255007,13.043336,1.4038333,4.121667
1271,3108881954,2018-09-05 00:00:00,Australia,Australia,New South Wales,-33.910969,151.145119,Crinia Signifera,0,1271,85.61667,192.51666,23.571667,13.726668,1.4213332,4.1683335
1272,3108952517,2019-09-29 00:00:00,Australia,Australia,New South Wales,-33.6245,150.804,Crinia Signifera,0,1272,60.766666,198.93333,24.77,11.791668,1.3358332,2.9766667
1273,3108907366,2019-07-03 00:00:00,Australia,Australia,New South Wales,-33.756378,150.62332,Crinia Signifera,0,1273,67.96667,198.06667,23.875002,10.618335,1.2551668,2.7316666
1274,1452535388,2015-11-16 00:00:00,Australia,Australia,New South Wales,-33.835931,151.062409,Crinia Signifera,0,1274,73.933334,192.83333,23.933336,13.291668,1.412,4.3
1275,3463648579,2018-06-06 00:00:00,Australia,Australia,New South Wales,-33.682935,150.676299,Crinia Signifera,0,1275,59.866665,199.05,24.83,11.555002,1.3079998,2.7966669
1276,3108946486,2019-09-22 00:00:00,Australia,Australia,New South Wales,-33.778557,151.017401,Crinia Signifera,0,1276,75.75,195.38333,23.786665,12.696669,1.3758334,3.7816668
1277,3463539192,2019-11-28 00:00:00,Australia,Australia,New South Wales,-33.6337,150.292,Crinia Signifera,0,1277,92.63333,196.4,18.376669,7.8933344,1.0263333,3.0966668
1278,3463601180,2019-04-10 00:00:00,Australia,Australia,New South Wales,-33.918549,150.943637,Crinia Signifera,0,1278,65.25,194.18333,24.125004,12.685001,1.3806666,3.876667
1279,3108918954,2019-09-20 00:00:00,Australia,Australia,New South Wales,-33.654542,151.069969,Crinia Signifera,0,1279,84.51667,195.8,23.070004,11.990001,1.3566666,3.7399995
1280,3463461885,2019-04-10 00:00:00,Australia,Australia,New South Wales,-34.085449,151.019179,Crinia Signifera,0,1280,89.333336,194.26666,22.575003,12.313334,1.3585,3.9916666
1281,3463603470,2018-06-25 00:00:00,Australia,Australia,New South Wales,-33.5735,150.716,Crinia Signifera,0,1281,60.983334,199.15,24.616669,11.356668,1.3083333,2.7933333
1282,2805805818,2018-12-07 00:00:00,Australia,Australia,New South Wales,-33.365771,150.1818,Crinia Signifera,0,1282,73.9,196.93333,17.531668,6.5650015,0.9763333,3.3450005
1283,3463647302,2019-11-20 00:00:00,Australia,Australia,New South Wales,-33.6407,150.307,Crinia Signifera,0,1283,92.63333,196.4,18.376669,7.8933344,1.0263333,3.0966668
1284,3108919024,2019-05-07 00:00:00,Australia,Australia,New South Wales,-33.608419,150.890444,Crinia Signifera,0,1284,64.933334,198.23334,24.213337,11.801667,1.3479998,3.28
1285,3108895634,2017-12-09 00:00:00,Australia,Australia,New South Wales,-33.963309,150.953773,Crinia Signifera,0,1285,67.53333,195.38333,23.798336,12.465001,1.3771667,3.72
1286,3108901624,2018-09-10 00:00:00,Australia,Australia,New South Wales,-33.71398,151.08283,Crinia Signifera,0,1286,90.183334,194.8,23.190002,12.575001,1.3641666,3.6533332
1287,3463477633,2019-11-16 00:00:00,Australia,Australia,New South Wales,-34.140289,151.025985,Crinia Signifera,0,1287,92.816666,194.38333,22.573334,12.395002,1.3723333,4.175
1288,3463581684,2018-05-31 00:00:00,Australia,Australia,New South Wales,-33.7071,150.909,Crinia Signifera,0,1288,64.933334,197.78334,24.323336,12.143335,1.3433331,3.2516668
1289,3463646911,2018-10-06 00:00:00,Australia,Australia,New South Wales,-33.8249,151.143,Crinia Signifera,0,1289,86.8,194.26666,23.650003,13.541668,1.4196666,3.9633331
1290,3463633027,2018-11-12 00:00:00,Australia,Australia,New South Wales,-33.710944,150.493935,Crinia Signifera,0,1290,85.46667,196.98334,21.189999,9.005002,1.135,2.815
1291,2806305238,2016-12-14 00:00:00,Australia,Australia,New South Wales,-33.441732,150.280516,Crinia Signifera,0,1291,78.2,197.23334,18.285,7.3500004,1.0133333,3.13
1292,3108911304,2018-07-10 00:00:00,Australia,Australia,New South Wales,-33.714305,150.987924,Crinia Signifera,0,1292,72.96667,196.1,23.913334,12.463334,1.3544999,3.5400004
1293,1915997866,2018-02-09 00:00:00,Australia,Australia,New South Wales,-33.694157,151.086504,Crinia Signifera,0,1293,89.73333,195.06667,22.998333,12.290002,1.3635,3.69
1294,3463717613,2019-10-29 00:00:00,Australia,Australia,New South Wales,-33.756421,150.623394,Crinia Signifera,0,1294,67.96667,198.06667,23.875002,10.618335,1.2551668,2.7316666
1295,3108897374,2018-04-16 00:00:00,Australia,Australia,New South Wales,-33.8638,150.813,Crinia Signifera,0,1295,63.55,197.33333,24.095005,11.725002,1.3233334,3.3300004
1296,3463597246,2017-11-19 00:00:00,Australia,Australia,New South Wales,-33.714432,151.082823,Crinia Signifera,0,1296,90.183334,194.8,23.190002,12.575001,1.3641666,3.6533332
1297,3108877479,2018-11-30 00:00:00,Australia,Australia,New South Wales,-34.1347,150.687,Crinia Signifera,0,1297,70.21667,196.23334,23.471666,10.888335,1.2713332,3.263333
1298,3463714468,2018-01-11 00:00:00,Australia,Australia,New South Wales,-33.6879,151.092,Crinia Signifera,0,1298,89.73333,195.06667,22.998333,12.290002,1.3635,3.69
1299,3463588909,2018-10-03 00:00:00,Australia,Australia,New South Wales,-33.700364,150.584106,Crinia Signifera,0,1299,74.03333,197.63333,23.423336,10.371669,1.2291666,2.7050002
1300,1452535573,2016-02-01 00:00:00,Australia,Australia,New South Wales,-33.84156,151.072878,Crinia Signifera,0,1300,73.933334,192.83333,23.933336,13.291668,1.412,4.3
1301,3463727307,2019-10-15 00:00:00,Australia,Australia,New South Wales,-33.7298,151.124,Crinia Signifera,0,1301,90.183334,194.8,23.190002,12.575001,1.3641666,3.6533332
1302,3463479351,2018-11-09 00:00:00,Australia,Australia,New South Wales,-33.7683,151.124,Crinia Signifera,0,1302,84.05,194.86667,23.581669,13.054999,1.3946667,3.7983332
1303,3463597228,2018-07-29 00:00:00,Australia,Australia,New South Wales,-33.6933,150.692,Crinia Signifera,0,1303,59.866665,199.05,24.83,11.555002,1.3079998,2.7966669
1304,3108928059,2018-12-16 00:00:00,Australia,Australia,New South Wales,-33.6186,151.015,Crinia Signifera,0,1304,79.03333,196.61667,23.305002,11.830001,1.3523333,3.7283335
1305,3463669596,2018-02-28 00:00:00,Australia,Australia,New South Wales,-33.6693,151.113,Crinia Signifera,0,1305,89.73333,195.06667,22.998333,12.290002,1.3635,3.69
1306,1915631204,2017-12-05 00:00:00,Australia,Australia,New South Wales,-34.174229,150.579575,Crinia Signifera,0,1306,66.7,195.88333,22.850002,10.073335,1.2173332,2.9800003
1307,3108921102,2019-08-22 00:00:00,Australia,Australia,New South Wales,-34.0733,150.804,Crinia Signifera,0,1307,69.316666,195.91667,24.073336,12.021668,1.3258336,3.37
1308,2806347171,2019-02-01 00:00:00,Australia,Australia,New South Wales,-33.86771,150.68807,Crinia Signifera,0,1308,61.566666,198.2,24.316668,11.230001,1.2973332,3.0266664
1309,2421613738,2018-12-12 00:00:00,Australia,Australia,New South Wales,-33.836398,151.059792,Crinia Signifera,0,1309,73.933334,192.83333,23.933336,13.291668,1.412,4.3
1310,1452227548,2015-10-14 00:00:00,Australia,Australia,New South Wales,-33.412296,150.214321,Crinia Signifera,0,1310,76.71667,196.9,17.608335,6.8300014,0.98800004,3.2999997
1311,3463532378,2018-11-16 00:00:00,Australia,Australia,New South Wales,-34.0545,150.689,Crinia Signifera,0,1311,62.5,197.25,24.320002,11.3,1.3001667,3.0616663
1312,3108952160,2017-11-20 00:00:00,Australia,Australia,New South Wales,-33.7582,151.11,Crinia Signifera,0,1312,84.05,194.86667,23.581669,13.054999,1.3946667,3.7983332
1313,2805885329,2019-03-18 00:00:00,Australia,Australia,New South Wales,-34.111036,150.782409,Crinia Signifera,0,1313,70.666664,196.4,23.831667,11.598336,1.3091666,3.3549998
1314,2421128078,2018-03-01 00:00:00,Australia,Australia,New South Wales,-33.842762,151.072086,Crinia Signifera,0,1314,73.933334,192.83333,23.933336,13.291668,1.412,4.3
1315,3108865610,2019-09-30 00:00:00,Australia,Australia,New South Wales,-33.7067,150.548,Crinia Signifera,0,1315,78.96667,197.43333,22.72167,9.871669,1.1981667,2.728333
1316,3108846953,2019-09-23 00:00:00,Australia,Australia,New South Wales,-33.756134,150.623448,Crinia Signifera,0,1316,67.96667,198.06667,23.875002,10.618335,1.2551668,2.7316666
1317,2421483256,2018-11-14 00:00:00,Australia,Australia,New South Wales,-33.905177,150.935638,Crinia Signifera,0,1317,64.6,194.88333,24.218334,12.721667,1.3761667,3.743333
1318,3108882382,2019-03-13 00:00:00,Australia,Australia,New South Wales,-34.2391,150.918,Crinia Signifera,0,1318,107.95,193.33333,21.861671,11.503335,1.3171667,4.2433333
1319,3108947407,2019-10-27 00:00:00,Australia,Australia,New South Wales,-33.726213,150.329771,Crinia Signifera,0,1319,84.51667,196.98334,19.863335,8.346668,1.0724999,2.9866667
1320,3463483265,2019-07-07 00:00:00,Australia,Australia,New South Wales,-33.717377,150.928922,Crinia Signifera,0,1320,67.65,197.05,24.130001,12.366668,1.3518333,3.5216668
1321,3108895827,2019-04-03 00:00:00,Australia,Australia,New South Wales,-33.6979,151.126,Crinia Signifera,0,1321,93.066666,195.23334,23.015003,12.510004,1.3808333,3.7116666
1322,3463553259,2018-11-29 00:00:00,Australia,Australia,New South Wales,-33.728564,150.623516,Crinia Signifera,0,1322,71.48333,197.93333,23.655003,10.508335,1.2401665,2.7400002
1323,3463672921,2018-06-26 00:00:00,Australia,Australia,New South Wales,-33.8247,151.142,Crinia Signifera,0,1323,86.8,194.26666,23.650003,13.541668,1.4196666,3.9633331
1324,3463698794,2019-09-19 00:00:00,Australia,Australia,New South Wales,-33.5648,150.934,Crinia Signifera,0,1324,66.61667,198.6,24.123333,11.9,1.3586667,3.5099998
1325,1916059765,2017-03-16 00:00:00,Australia,Australia,New South Wales,-33.428749,150.198333,Crinia Signifera,0,1325,75.36667,197.0,17.298334,6.606668,0.9744999,3.4900002
1326,3108846989,2019-03-21 00:00:00,Australia,Australia,New South Wales,-33.608338,150.89028,Crinia Signifera,0,1326,64.933334,198.23334,24.213337,11.801667,1.3479998,3.28
1327,3108934973,2019-10-07 00:00:00,Australia,Australia,New South Wales,-33.4732,150.173,Crinia Signifera,0,1327,73.35,197.01666,17.96667,7.0816693,0.9916667,3.368333
1328,3463700219,2019-03-18 00:00:00,Australia,Australia,New South Wales,-33.725967,150.460311,Crinia Signifera,0,1328,85.46667,196.98334,21.189999,9.005002,1.135,2.815
1329,3463638574,2018-12-06 00:00:00,Australia,Australia,New South Wales,-33.715,150.427,Crinia Signifera,0,1329,87.316666,196.65,20.50667,8.650001,1.1073335,2.878333
1330,3108932675,2019-08-22 00:00:00,Australia,Australia,New South Wales,-34.137104,151.114182,Crinia Signifera,0,1330,94.28333,195.0,22.810003,13.113336,1.4088333,4.523333
1331,3108953146,2019-09-22 00:00:00,Australia,Australia,New South Wales,-33.815268,150.251236,Crinia Signifera,0,1331,71.03333,197.71666,21.035,8.5650015,1.0958333,2.8833337
1332,3463611526,2019-09-19 00:00:00,Australia,Australia,New South Wales,-33.7342,150.634,Crinia Signifera,0,1332,64.916664,198.46666,24.54167,11.308334,1.2784998,2.7533333
1333,3108878477,2018-06-29 00:00:00,Australia,Australia,New South Wales,-33.8011,150.932,Crinia Signifera,0,1333,68.3,195.35,24.051668,12.493334,1.3609998,3.6466672
1334,3463495073,2018-12-29 00:00:00,Australia,Australia,New South Wales,-33.5953,150.206,Crinia Signifera,0,1334,65.933334,198.45,20.410002,8.110002,1.0668334,3.033333
1335,3463547434,2019-04-06 00:00:00,Australia,Australia,New South Wales,-33.6185,151.015,Crinia Signifera,0,1335,79.03333,196.61667,23.305002,11.830001,1.3523333,3.7283335
1336,3108897917,2019-07-24 00:00:00,Australia,Australia,New South Wales,-33.842119,151.070081,Crinia Signifera,0,1336,73.933334,192.83333,23.933336,13.291668,1.412,4.3
