,id,decimalLongitude,decimalLatitude,key,aet_mean,pet_mean,ppt_mean,srad_mean,tmax_mean,tmin_mean,vap_mean
262,3715,115.816416246924,-31.8189748842566,262,46.033333,142.76666,50.716667,235.26666,24.411669,13.273335,1.3610001
263,3716,115.946,-31.9002,263,46.25,141.1,51.116665,233.98334,24.73667,13.008334,1.3284999
264,3717,115.780594926435,-31.7493272619618,264,45.0,142.53334,49.716667,235.68333,24.423334,13.248336,1.3733332
265,3718,115.718,-32.2938,265,49.083332,141.08333,53.916668,233.38333,24.185001,13.375002,1.3863332
266,3719,115.717,-32.294,266,49.083332,141.08333,53.916668,233.38333,24.185001,13.375002,1.3863332
267,3720,115.951,-31.9005,267,46.25,141.1,51.116665,233.98334,24.73667,13.008334,1.3284999
268,3721,115.887,-31.937,268,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
269,3722,115.885,-31.938,269,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
270,3723,115.884,-31.9388,270,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
271,3724,115.99,-31.7782,271,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
272,3725,115.907,-31.8711,272,45.966667,142.03334,50.983334,234.93333,24.601667,13.096668,1.3353333
273,3726,115.904,-31.8691,273,45.966667,142.03334,50.983334,234.93333,24.601667,13.096668,1.3353333
274,3727,115.790849870573,-31.8802817902169,274,45.8,141.75,49.583332,234.81667,24.193335,13.466666,1.3833334
275,3728,115.904883295406,-31.8692474020942,275,45.966667,142.03334,50.983334,234.93333,24.601667,13.096668,1.3353333
276,3729,115.904688583795,-31.8692988250701,276,45.966667,142.03334,50.983334,234.93333,24.601667,13.096668,1.3353333
277,3730,115.984403996405,-31.7709933216915,277,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
278,3731,116.031385492642,-31.9847763050645,278,50.5,138.51666,59.4,234.63333,24.298336,12.425002,1.2725002
279,3732,115.996,-31.7819,279,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
280,3733,116.236,-31.8229,280,43.65,132.35,57.766666,233.1,23.573334,10.651669,1.1578332
281,3734,116.239,-31.8251,281,43.65,132.35,57.766666,233.1,23.573334,10.651669,1.1578332
282,3735,116.242,-31.824,282,43.65,132.35,57.766666,233.1,23.573334,10.651669,1.1578332
283,3736,115.906,-32.0353,283,48.15,139.53334,52.966667,234.1,24.38667,13.213336,1.3435
284,3737,115.8920653538,-31.9367231475487,284,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
285,3738,115.906,-32.0352,285,48.15,139.53334,52.966667,234.1,24.38667,13.213336,1.3435
286,3739,116.07286610609,-31.5818209621112,286,42.783333,139.2,52.6,233.78334,24.576668,11.811667,1.2113332
287,3740,115.994,-31.7821,287,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
288,3741,116.090702682565,-31.9145878662362,288,48.8,132.2,64.083336,233.56667,23.331669,11.140001,1.1964997
289,3742,116.239,-31.8271,289,43.65,132.35,57.766666,233.1,23.573334,10.651669,1.1578332
290,3743,116.073006114953,-31.5817944024493,290,42.783333,139.2,52.6,233.78334,24.576668,11.811667,1.2113332
291,3744,116.072925443653,-31.5816917773725,291,42.783333,139.2,52.6,233.78334,24.576668,11.811667,1.2113332
292,3745,115.911,-31.9328,292,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
293,3746,116.142,-31.889,293,48.1,130.88333,65.21667,232.96666,23.128336,10.750001,1.1696668
294,3747,116.163,-31.8314,294,46.65,133.36667,62.1,233.0,23.516666,10.960003,1.1708333
295,3748,115.827152123783,-32.0906084357128,295,48.483334,140.16667,53.5,234.21666,24.108335,13.341668,1.3641666
296,3749,116.165481602874,-31.9138587737524,296,48.1,130.88333,65.21667,232.96666,23.128336,10.750001,1.1696668
297,3750,115.906,-32.0347,297,48.15,139.53334,52.966667,234.1,24.38667,13.213336,1.3435
298,3751,115.915,-32.0358,298,48.15,139.53334,52.966667,234.1,24.38667,13.213336,1.3435
299,3752,116.018,-32.1489,299,52.016666,136.11667,64.666664,232.61667,24.07667,12.328335,1.2706668
300,3753,115.922081083125,-31.9267516340251,300,46.7,140.88333,51.2,234.35,24.696669,13.060001,1.3321666
301,3754,115.947278794009,-31.8424767768307,301,45.566666,142.05,50.833332,235.31667,24.750002,12.928335,1.3271667
302,3755,115.915,-32.0346,302,48.15,139.53334,52.966667,234.1,24.38667,13.213336,1.3435
303,3756,116.063130945075,-32.0076239900962,303,53.383335,132.33333,71.35,232.8,23.14167,11.361668,1.1936666
304,3757,116.0631253292,-32.0076384907886,304,53.383335,132.33333,71.35,232.8,23.14167,11.361668,1.1936666
305,3758,116.103371371405,-32.1194494517626,305,51.166668,128.38333,73.53333,232.38333,22.69,10.700002,1.1783333
306,3759,115.818278524775,-31.8877248136498,306,46.616665,141.76666,50.583332,232.45,24.473333,13.56,1.3734998
307,3760,115.817406171189,-31.8872370376057,307,46.616665,141.76666,50.583332,232.45,24.473333,13.56,1.3734998
308,3761,116.072700417629,-31.5813844234723,308,42.783333,139.2,52.6,233.78334,24.576668,11.811667,1.2113332
309,3762,116.073018870614,-31.5823643473392,309,42.783333,139.2,52.6,233.78334,24.576668,11.811667,1.2113332
310,3763,116.377369148854,-31.6490453696084,310,34.833332,137.68333,42.416668,233.15,24.656668,10.911667,1.1386666
311,3764,116.094132239876,-31.9148938082681,311,48.8,132.2,64.083336,233.56667,23.331669,11.140001,1.1964997
312,3765,115.904,-31.8688,312,45.966667,142.03334,50.983334,234.93333,24.601667,13.096668,1.3353333
313,3766,115.91,-31.9329,313,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
314,3767,115.912,-31.9322,314,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
315,3768,115.909,-31.9342,315,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
316,3769,115.911,-31.9326,316,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
317,3770,116.103090473802,-32.1196126962815,317,51.166668,128.38333,73.53333,232.38333,22.69,10.700002,1.1783333
318,3771,116.073029100048,-31.5824102807851,318,42.783333,139.2,52.6,233.78334,24.576668,11.811667,1.2113332
319,3772,115.886,-31.9358,319,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
320,3773,115.777048040289,-31.7310691299212,320,45.0,142.53334,49.716667,235.68333,24.423334,13.248336,1.3733332
321,3774,115.856466617889,-32.1481343250912,321,48.516666,139.35,55.9,234.3,24.053335,13.050001,1.3526667
322,3775,116.070031107515,-32.0754737531884,322,53.683334,131.76666,73.48333,232.7,23.025003,11.245001,1.1866665
323,3776,116.161,-31.83,323,46.65,133.36667,62.1,233.0,23.516666,10.960003,1.1708333
324,3777,116.033056600952,-31.9855187257971,324,50.5,138.51666,59.4,234.63333,24.298336,12.425002,1.2725002
325,3778,116.086438692878,-31.9169578743225,325,48.583332,131.4,63.283333,233.88333,23.35667,11.2300005,1.2133334
326,3779,116.165549221005,-31.9138621840824,326,48.1,130.88333,65.21667,232.96666,23.128336,10.750001,1.1696668
327,3780,115.812,-31.8105,327,46.033333,142.76666,50.716667,235.26666,24.411669,13.273335,1.3610001
328,3781,115.879,-31.8294,328,45.416668,142.61667,50.65,235.85,24.650002,13.001668,1.3319999
329,3782,116.019,-32.4105,329,53.2,131.58333,79.666664,230.88333,23.126669,11.253335,1.2
330,3783,116.018,-32.4101,330,53.2,131.58333,79.666664,230.88333,23.126669,11.253335,1.2
331,3784,116.016,-32.4076,331,53.2,131.58333,79.666664,230.88333,23.126669,11.253335,1.2
332,3785,115.923,-32.0712,332,49.05,139.2,55.566666,233.8,24.398336,12.995002,1.3264999
333,3786,116.161,-31.9559,333,47.4,130.51666,63.333332,233.58333,23.230003,10.885001,1.1916667
334,3787,116.163,-31.9563,334,47.4,130.51666,63.333332,233.58333,23.230003,10.885001,1.1916667
335,3788,115.922,-32.0742,335,49.05,139.2,55.566666,233.8,24.398336,12.995002,1.3264999
336,3789,116.101067271192,-32.0165394852236,336,51.5,129.26666,71.76667,232.43333,22.756666,10.790002,1.1741668
337,3790,115.992,-31.7821,337,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
338,3791,115.911,-31.9325,338,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
339,3792,115.91,-31.9332,339,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
340,3793,115.91,-31.9334,340,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
341,3794,115.911,-31.9313,341,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
342,3795,115.961325242918,-31.901774908874,342,45.85,141.11667,50.533333,235.08333,24.856668,12.793334,1.3228334
343,3796,115.960866897347,-31.9017737065713,343,45.85,141.11667,50.533333,235.08333,24.856668,12.793334,1.3228334
344,3797,116.063221355953,-32.0076285038908,344,53.383335,132.33333,71.35,232.8,23.14167,11.361668,1.1936666
345,3798,115.908,-31.9339,345,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
346,3799,115.91,-31.9326,346,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
347,3800,115.91,-31.9321,347,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
348,3801,115.91,-31.932,348,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
349,3802,115.915,-31.9314,349,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
350,3803,115.912,-31.9318,350,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
351,3804,115.923,-32.0724,351,49.05,139.2,55.566666,233.8,24.398336,12.995002,1.3264999
352,3805,115.80009748092,-31.9115633010667,352,46.616665,141.76666,50.583332,232.45,24.473333,13.56,1.3734998
353,3806,115.909,-31.9344,353,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
354,3807,115.914,-31.9315,354,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
355,3808,116.032653842229,-31.9854915328622,355,50.5,138.51666,59.4,234.63333,24.298336,12.425002,1.2725002
356,3809,116.131098253052,-31.8968451258342,356,48.1,130.88333,65.21667,232.96666,23.128336,10.750001,1.1696668
357,3810,115.887,-31.935,357,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
358,3811,115.928,-31.9264,358,46.7,140.88333,51.2,234.35,24.696669,13.060001,1.3321666
359,3812,115.856642228879,-32.1479480419145,359,48.516666,139.35,55.9,234.3,24.053335,13.050001,1.3526667
360,3813,115.942,-32.083,360,49.05,139.2,55.566666,233.8,24.398336,12.995002,1.3264999
361,3814,115.903,-31.8685,361,45.966667,142.03334,50.983334,234.93333,24.601667,13.096668,1.3353333
362,3815,116.053,-32.0046,362,53.383335,132.33333,71.35,232.8,23.14167,11.361668,1.1936666
363,3816,115.922,-32.0724,363,49.05,139.2,55.566666,233.8,24.398336,12.995002,1.3264999
364,3817,115.827,-32.1092,364,48.483334,140.16667,53.5,234.21666,24.108335,13.341668,1.3641666
365,3818,116.034318236742,-31.9855036028027,365,50.5,138.51666,59.4,234.63333,24.298336,12.425002,1.2725002
366,3819,116.212,-31.8745,366,44.433334,130.85,60.033333,232.93333,23.228336,10.390001,1.1466664
367,3820,115.856407841816,-32.1478924056434,367,48.516666,139.35,55.9,234.3,24.053335,13.050001,1.3526667
368,3821,115.856407034213,-32.14788998394,368,48.516666,139.35,55.9,234.3,24.053335,13.050001,1.3526667
369,3822,115.847148375155,-32.1330770561855,369,48.516666,139.35,55.9,234.3,24.053335,13.050001,1.3526667
370,3823,115.922,-32.0725,370,49.05,139.2,55.566666,233.8,24.398336,12.995002,1.3264999
371,3824,116.246,-31.8587,371,44.433334,130.85,60.033333,232.93333,23.228336,10.390001,1.1466664
372,3825,115.901,-32.2721,372,48.633335,136.96666,58.416668,232.75,24.123335,12.741668,1.3344998
373,3826,116.063,-32.3352,373,51.4,128.55,79.3,231.3,22.781668,10.793335,1.1881665
374,3827,115.799,-31.9079,374,46.616665,141.76666,50.583332,232.45,24.473333,13.56,1.3734998
375,3828,115.793923423161,-31.8474868043151,375,46.2,142.48334,50.45,234.25,24.450003,13.418335,1.3666666
376,3829,115.907,-31.8689,376,45.966667,142.03334,50.983334,234.93333,24.601667,13.096668,1.3353333
377,3830,116.019,-32.4108,377,53.2,131.58333,79.666664,230.88333,23.126669,11.253335,1.2
378,3831,115.922,-31.9272,378,46.7,140.88333,51.2,234.35,24.696669,13.060001,1.3321666
379,3832,116.019,-32.4101,379,53.2,131.58333,79.666664,230.88333,23.126669,11.253335,1.2
380,3833,116.071,-32.0054,380,53.383335,132.33333,71.35,232.8,23.14167,11.361668,1.1936666
381,3834,116.073019564887,-31.5824631972685,381,42.783333,139.2,52.6,233.78334,24.576668,11.811667,1.2113332
382,3835,115.941,-32.0846,382,49.016666,138.68333,57.083332,234.45,24.223333,12.828334,1.3254999
383,3836,115.942,-32.0858,383,49.016666,138.68333,57.083332,234.45,24.223333,12.828334,1.3254999
384,3837,115.9,-32.2721,384,48.633335,136.96666,58.416668,232.75,24.123335,12.741668,1.3344998
385,3838,115.989,-31.7854,385,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
386,3839,115.984,-31.775,386,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
387,3840,115.790881112217,-31.880208600198,387,45.8,141.75,49.583332,234.81667,24.193335,13.466666,1.3833334
388,3841,115.792,-31.8757,388,46.616665,141.76666,50.583332,232.45,24.473333,13.56,1.3734998
389,3842,115.989,-31.786,389,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
390,3843,115.887140596859,-31.9352969776,390,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
391,3844,115.934,-31.902,391,46.25,141.1,51.116665,233.98334,24.73667,13.008334,1.3284999
392,3845,115.99,-31.7835,392,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
393,3846,115.942,-32.0871,393,49.016666,138.68333,57.083332,234.45,24.223333,12.828334,1.3254999
394,3847,115.942,-32.0857,394,49.016666,138.68333,57.083332,234.45,24.223333,12.828334,1.3254999
395,3848,115.881,-31.9429,395,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
396,3849,115.881,-31.943,396,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
397,3850,115.786280109495,-31.8562411152025,397,45.216667,142.51666,49.016666,235.56667,24.293335,13.465001,1.385
398,3851,115.941,-32.085,398,49.016666,138.68333,57.083332,234.45,24.223333,12.828334,1.3254999
399,3852,115.791,-31.8486,399,46.2,142.48334,50.45,234.25,24.450003,13.418335,1.3666666
400,3853,115.988,-31.7855,400,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
401,3854,115.942083858062,-31.9190070731863,401,46.7,140.88333,51.2,234.35,24.696669,13.060001,1.3321666
402,3855,115.899,-31.8695,402,45.966667,142.03334,50.983334,234.93333,24.601667,13.096668,1.3353333
403,3856,116.073266482055,-31.5823568150163,403,42.783333,139.2,52.6,233.78334,24.576668,11.811667,1.2113332
404,3857,116.073038816592,-31.5824475713411,404,42.783333,139.2,52.6,233.78334,24.576668,11.811667,1.2113332
405,3858,115.903,-31.8686,405,45.966667,142.03334,50.983334,234.93333,24.601667,13.096668,1.3353333
406,3859,115.7160035615,-32.2833625786307,406,48.716667,140.75,53.483334,233.61667,24.136667,13.353334,1.3869998
407,3860,115.876,-32.0215,407,48.15,139.53334,52.966667,234.1,24.38667,13.213336,1.3435
408,3861,115.893670739714,-31.9377396209463,408,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
409,3862,115.989,-31.7855,409,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
410,3863,115.989,-31.7856,410,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
411,3864,115.99,-31.7837,411,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
412,3865,115.886,-31.9365,412,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
413,3866,115.886910483349,-31.9353401754349,413,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
414,3867,115.915,-32.0363,414,48.15,139.53334,52.966667,234.1,24.38667,13.213336,1.3435
415,3868,115.988,-31.7709,415,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
416,3869,115.99,-31.7718,416,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
417,3870,115.886980975155,-31.9354204321578,417,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
418,3871,115.911,-31.8677,418,45.966667,142.03334,50.983334,234.93333,24.601667,13.096668,1.3353333
419,3872,115.881,-31.9426,419,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
420,3873,115.983,-31.7746,420,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
421,3874,115.986,-31.777,421,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
422,3875,115.984,-31.7752,422,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
423,3876,115.989,-31.7805,423,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
424,3877,115.988,-31.7836,424,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
425,3878,115.99,-31.784,425,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
426,3879,115.989,-31.7861,426,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
427,3880,115.987,-31.7709,427,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
428,3881,115.787612670065,-31.8502158493908,428,45.216667,142.51666,49.016666,235.56667,24.293335,13.465001,1.385
429,3882,115.784631180967,-31.7573042952662,429,45.216667,142.73334,49.483334,235.73334,24.436668,13.346668,1.3779999
430,3883,115.784637580418,-31.7573075691071,430,45.216667,142.73334,49.483334,235.73334,24.436668,13.346668,1.3779999
431,3884,115.827,-32.0907,431,48.483334,140.16667,53.5,234.21666,24.108335,13.341668,1.3641666
432,3885,115.862235802843,-31.7665689768342,432,45.483334,140.96666,51.166668,235.51666,24.406666,12.9,1.3384998
433,3886,116.116585191447,-32.1090708347336,433,51.166668,128.38333,73.53333,232.38333,22.69,10.700002,1.1783333
434,3887,115.983,-31.7745,434,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
435,3888,115.908,-31.935,435,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
436,3889,116.074,-31.5516,436,42.783333,139.2,52.6,233.78334,24.576668,11.811667,1.2113332
437,3890,115.903,-31.8688,437,45.966667,142.03334,50.983334,234.93333,24.601667,13.096668,1.3353333
438,3891,115.92,-32.0326,438,48.45,139.18333,53.7,233.13333,24.530003,13.071669,1.3305
439,3892,115.86,-32.2624,439,48.616665,137.93333,57.333332,233.08333,24.108334,12.906669,1.3506666
440,3893,115.861,-32.262,440,48.616665,137.93333,57.333332,233.08333,24.108334,12.906669,1.3506666
441,3894,115.877,-32.02,441,48.15,139.53334,52.966667,234.1,24.38667,13.213336,1.3435
442,3895,115.881,-32.0183,442,48.15,139.53334,52.966667,234.1,24.38667,13.213336,1.3435
443,3896,116.073101361957,-31.5823777687057,443,42.783333,139.2,52.6,233.78334,24.576668,11.811667,1.2113332
444,3897,116.25,-31.7308,444,41.116665,133.75,53.416668,233.73334,23.833336,10.731668,1.1669999
445,3898,115.905,-31.8691,445,45.966667,142.03334,50.983334,234.93333,24.601667,13.096668,1.3353333
446,3899,115.907,-31.8709,446,45.966667,142.03334,50.983334,234.93333,24.601667,13.096668,1.3353333
447,3900,115.988,-31.7833,447,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
448,3901,116.105,-32.0406,448,51.5,129.26666,71.76667,232.43333,22.756666,10.790002,1.1741668
449,3902,115.927,-32.025,449,48.45,139.18333,53.7,233.13333,24.530003,13.071669,1.3305
450,3903,116.23,-31.7399,450,41.116665,133.75,53.416668,233.73334,23.833336,10.731668,1.1669999
451,3904,115.885,-31.9381,451,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
452,3905,116.039,-32.0622,452,51.166668,138.03334,61.333332,234.05,24.24667,12.480001,1.2786667
453,3906,116.039,-32.0617,453,51.166668,138.03334,61.333332,234.05,24.24667,12.480001,1.2786667
454,3907,116.039,-32.0614,454,51.166668,138.03334,61.333332,234.05,24.24667,12.480001,1.2786667
455,3908,115.795,-31.8635,455,46.2,142.48334,50.45,234.25,24.450003,13.418335,1.3666666
456,3909,116.073043880849,-31.5824671912365,456,42.783333,139.2,52.6,233.78334,24.576668,11.811667,1.2113332
457,3910,115.922,-31.9266,457,46.7,140.88333,51.2,234.35,24.696669,13.060001,1.3321666
458,3911,116.071383018743,-31.5824098182784,458,42.783333,139.2,52.6,233.78334,24.576668,11.811667,1.2113332
459,3912,115.9,-31.9395,459,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
460,3913,115.828740410615,-32.1368077257947,460,48.616665,140.83333,54.566666,234.36667,24.111668,13.2733345,1.3661666
461,3914,116.245490312685,-31.8568674568384,461,44.433334,130.85,60.033333,232.93333,23.228336,10.390001,1.1466664
462,3915,115.83155765209,-32.1378964931072,462,48.616665,140.83333,54.566666,234.36667,24.111668,13.2733345,1.3661666
463,3916,115.833853539187,-32.1367908362598,463,48.616665,140.83333,54.566666,234.36667,24.111668,13.2733345,1.3661666
464,3917,115.909,-31.9331,464,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
465,3918,115.928592875891,-31.925674319982,465,46.7,140.88333,51.2,234.35,24.696669,13.060001,1.3321666
466,3919,115.919,-31.9303,466,46.7,140.88333,51.2,234.35,24.696669,13.060001,1.3321666
467,3920,115.923,-31.9187,467,46.7,140.88333,51.2,234.35,24.696669,13.060001,1.3321666
468,3921,115.916,-31.9116,468,46.683334,141.4,51.533333,233.81667,24.581669,13.198334,1.3391666
469,3922,115.912,-31.868,469,45.966667,142.03334,50.983334,234.93333,24.601667,13.096668,1.3353333
470,3923,115.904,-31.8689,470,45.966667,142.03334,50.983334,234.93333,24.601667,13.096668,1.3353333
471,3924,115.987,-31.7704,471,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
472,3925,115.884,-31.9387,472,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
473,3926,116.063201939795,-32.0076035382524,473,53.383335,132.33333,71.35,232.8,23.14167,11.361668,1.1936666
474,3927,115.787539271815,-31.8501709632638,474,45.216667,142.51666,49.016666,235.56667,24.293335,13.465001,1.385
475,3928,116.062967246506,-32.0075599104464,475,53.383335,132.33333,71.35,232.8,23.14167,11.361668,1.1936666
476,3929,116.039,-32.0616,476,51.166668,138.03334,61.333332,234.05,24.24667,12.480001,1.2786667
477,3930,116.05,-31.9565,477,49.1,136.06667,59.65,234.26666,24.089998,11.975001,1.2523333
478,3931,115.928,-32.0192,478,48.45,139.18333,53.7,233.13333,24.530003,13.071669,1.3305
479,3932,115.888,-31.9356,479,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
480,3933,115.911,-31.868,480,45.966667,142.03334,50.983334,234.93333,24.601667,13.096668,1.3353333
481,3934,115.921,-31.9269,481,46.7,140.88333,51.2,234.35,24.696669,13.060001,1.3321666
482,3935,116.071428126112,-31.5822073393511,482,42.783333,139.2,52.6,233.78334,24.576668,11.811667,1.2113332
483,3936,115.944,-31.9167,483,46.7,140.88333,51.2,234.35,24.696669,13.060001,1.3321666
484,3937,115.923,-31.9269,484,46.7,140.88333,51.2,234.35,24.696669,13.060001,1.3321666
485,3938,115.9,-32.2725,485,48.633335,136.96666,58.416668,232.75,24.123335,12.741668,1.3344998
486,3939,116.249863719174,-31.8554673427537,486,44.433334,130.85,60.033333,232.93333,23.228336,10.390001,1.1466664
487,3940,115.911,-31.9327,487,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
488,3941,115.9,-31.8688,488,45.966667,142.03334,50.983334,234.93333,24.601667,13.096668,1.3353333
489,3942,115.892,-31.9366,489,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
490,3943,115.787485396573,-31.8501171296721,490,45.216667,142.51666,49.016666,235.56667,24.293335,13.465001,1.385
491,3944,115.877,-32.0198,491,48.15,139.53334,52.966667,234.1,24.38667,13.213336,1.3435
492,3945,115.985297852317,-31.7759496718239,492,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
493,3946,115.984059135813,-31.7716808220502,493,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
494,3947,115.984270312,-31.7710409174038,494,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
495,3948,115.776289543261,-31.7317531590566,495,45.0,142.53334,49.716667,235.68333,24.423334,13.248336,1.3733332
496,3949,115.896,-31.9389,496,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
497,3950,115.888,-31.9353,497,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
498,3951,115.787273705085,-31.7601395095533,498,45.216667,142.73334,49.483334,235.73334,24.436668,13.346668,1.3779999
499,3952,116.246205748225,-31.8565552874818,499,44.433334,130.85,60.033333,232.93333,23.228336,10.390001,1.1466664
500,3953,116.165694700931,-31.9138773330038,500,48.1,130.88333,65.21667,232.96666,23.128336,10.750001,1.1696668
501,3954,115.896,-32.016,501,48.15,139.53334,52.966667,234.1,24.38667,13.213336,1.3435
502,3955,115.901,-32.0286,502,48.15,139.53334,52.966667,234.1,24.38667,13.213336,1.3435
503,3956,115.993,-31.782,503,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
504,3957,115.986854657185,-31.7708351511252,504,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
505,3958,116.033993018899,-31.9856331451163,505,50.5,138.51666,59.4,234.63333,24.298336,12.425002,1.2725002
506,3959,115.895686922703,-32.0319839800075,506,48.15,139.53334,52.966667,234.1,24.38667,13.213336,1.3435
507,3960,115.895633278523,-32.0319934515581,507,48.15,139.53334,52.966667,234.1,24.38667,13.213336,1.3435
508,3961,116.090920832336,-31.9145677147512,508,48.8,132.2,64.083336,233.56667,23.331669,11.140001,1.1964997
509,3962,116.047,-32.3338,509,51.4,128.55,79.3,231.3,22.781668,10.793335,1.1881665
510,3963,115.996,-31.7822,510,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
511,3964,116.242,-31.8239,511,43.65,132.35,57.766666,233.1,23.573334,10.651669,1.1578332
512,3965,115.721,-32.2909,512,48.716667,140.75,53.483334,233.61667,24.136667,13.353334,1.3869998
513,3966,115.723,-32.2874,513,48.716667,140.75,53.483334,233.61667,24.136667,13.353334,1.3869998
514,3967,115.99,-31.7783,514,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
515,3968,115.988,-31.7827,515,44.383335,139.7,51.033333,234.8,24.691668,12.428335,1.3058332
516,3969,116.098989481215,-32.1163313649894,516,51.166668,128.38333,73.53333,232.38333,22.69,10.700002,1.1783333
517,3970,116.072988846929,-31.5824211036466,517,42.783333,139.2,52.6,233.78334,24.576668,11.811667,1.2113332
518,3971,115.843,-32.1064,518,48.75,139.83333,55.166668,234.68333,24.115,13.168336,1.3505001
519,3972,116.090800144847,-31.9145961139238,519,48.8,132.2,64.083336,233.56667,23.331669,11.140001,1.1964997
520,3973,116.11656507488,-32.1081870887728,520,51.166668,128.38333,73.53333,232.38333,22.69,10.700002,1.1783333
521,3974,115.91,-31.9331,521,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
522,3975,115.909,-31.9339,522,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
523,3976,115.913,-31.9305,523,47.1,140.91667,51.4,234.06667,24.546669,13.283335,1.3445
